position,LB
passes_completed,0.3724340175953079
passes,0.5249266862170088
dribbles_completed,0.002932551319648094
dribbles,0.01466275659824047
passes_completed_short,0.12316715542521994
passes_short,0.15542521994134897
passes_completed_medium,0.187683284457478
passes_medium,0.2404692082111437
passes_completed_long,0.05571847507331378
passes_long,0.10557184750733138
passes_total_distance,7.545454545454546
passes_free_kicks,0.01466275659824047
through_balls,0.0
passes_pressure,0.04398826979472141
passes_switches,0.008797653958944282
crosses,0.03225806451612903
corner_kicks,0.008797653958944282
passes_intercepted,0.005865102639296188
passes_blocked,0.02932551319648094
dispossessed,0.005865102639296188
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.005865102639296188
shots_on_target,0.0
sca,0.017595307917888565
gca,0.0
xg,0.0002932551319648094
crosses_into_penalty_area,0.005865102639296188
passes_into_final_third,0.026392961876832845
passes_into_penalty_area,0.008797653958944282
progressive_passes,0.04398826979472141
carry_progressive_distance,0.656891495601173
assisted_shots,0.011730205278592375
fouled,0.011730205278592375
pens_won,0.0
tackles,0.017595307917888565
interceptions,0.005865102639296188
blocks,0.026392961876832845
tackles_won,0.011730205278592375
dribble_tackles,0.005865102639296188
dribbles_vs,0.011730205278592375
pressures,0.19648093841642228
pressure_regains,0.05865102639296188
clearances,0.01466275659824047
errors,0.0
aerials_won,0.005865102639296188
aerials_lost,0.01466275659824047
ball_recoveries,0.10263929618768329
pens_conceded,0.0
fouls,0.011730205278592375
cards_yellow_red,0.0
