position,WB
minutes,1659.0
passes_completed,630.0
passes,855.0
dribbles_completed,5.0
dribbles,14.0
passes_completed_short,316.0
passes_short,361.0
passes_completed_medium,245.0
passes_medium,339.0
passes_completed_long,60.0
passes_long,124.0
passes_total_distance,10628.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,103.0
passes_switches,15.0
crosses,30.0
corner_kicks,1.0
passes_intercepted,22.0
passes_blocked,26.0
dispossessed,11.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,38.0
gca,3.0
xg,0.4
crosses_into_penalty_area,8.0
passes_into_final_third,40.0
passes_into_penalty_area,13.0
progressive_passes,69.0
carry_progressive_distance,1535.0
assisted_shots,19.0
fouled,11.0
pens_won,0.0
tackles,47.0
interceptions,11.0
blocks,53.0
tackles_won,27.0
dribble_tackles,25.0
dribbles_vs,42.0
pressures,297.0
pressure_regains,65.0
clearances,53.0
errors,0.0
aerials_won,15.0
aerials_lost,20.0
ball_recoveries,140.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
