position,WB
minutes,61
passes_completed,18
passes,25
dribbles_completed,0
dribbles,0
passes_completed_short,6
passes_short,8
passes_completed_medium,11
passes_medium,15
passes_completed_long,1
passes_long,1
passes_total_distance,315
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,6
carry_progressive_distance,63
assisted_shots,1
fouled,0
pens_won,0
tackles,2
interceptions,0
blocks,3
tackles_won,2
dribble_tackles,0
dribbles_vs,0
pressures,23
pressure_regains,7
clearances,2
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,2
cards_yellow_red,0
