position,RW
minutes,379.0
passes_completed,144.0
passes,190.0
dribbles_completed,14.0
dribbles,21.0
passes_completed_short,72.0
passes_short,85.0
passes_completed_medium,50.0
passes_medium,59.0
passes_completed_long,21.0
passes_long,38.0
passes_total_distance,2601.0
passes_free_kicks,5.0
through_balls,2.0
passes_pressure,16.0
passes_switches,14.0
crosses,10.0
corner_kicks,14.0
passes_intercepted,5.0
passes_blocked,6.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,6.0
sca,25.0
gca,2.0
xg,1.5000000000000002
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,7.0
progressive_passes,14.0
carry_progressive_distance,733.0
assisted_shots,10.0
fouled,12.0
pens_won,0.0
tackles,2.0
interceptions,3.0
blocks,4.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,6.0
pressures,80.0
pressure_regains,18.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,5.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
