position,GK
minutes,3090.0
passes_completed,958.0
passes,1161.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,161.0
passes_short,163.0
passes_completed_medium,483.0
passes_medium,492.0
passes_completed_long,312.0
passes_long,504.0
passes_total_distance,26613.0
passes_free_kicks,66.0
through_balls,0.0
passes_pressure,90.0
passes_switches,20.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1563.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,4.0
pressure_regains,0.0
clearances,0.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,173.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
