position,RW
minutes,127.0
passes_completed,35.0
passes,53.0
dribbles_completed,3.0
dribbles,3.0
passes_completed_short,18.0
passes_short,22.0
passes_completed_medium,10.0
passes_medium,12.0
passes_completed_long,6.0
passes_long,14.0
passes_total_distance,623.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,11.0
passes_switches,3.0
crosses,9.0
corner_kicks,1.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,7.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,3.0
sca,3.0
gca,0.0
xg,0.7999999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,1.0
passes_into_penalty_area,5.0
progressive_passes,2.0
carry_progressive_distance,256.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,0.0
tackles_won,1.0
dribble_tackles,2.0
dribbles_vs,2.0
pressures,27.0
pressure_regains,5.0
clearances,0.0
errors,0.0
aerials_won,2.0
aerials_lost,5.0
ball_recoveries,7.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
