position,RW
minutes,1082.0
passes_completed,615.0
passes,743.0
dribbles_completed,24.0
dribbles,32.0
passes_completed_short,328.0
passes_short,369.0
passes_completed_medium,226.0
passes_medium,272.0
passes_completed_long,51.0
passes_long,81.0
passes_total_distance,10070.0
passes_free_kicks,14.0
through_balls,2.0
passes_pressure,125.0
passes_switches,16.0
crosses,31.0
corner_kicks,8.0
passes_intercepted,13.0
passes_blocked,17.0
dispossessed,21.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,3.0
sca,46.0
gca,4.0
xg,1.0
crosses_into_penalty_area,8.0
passes_into_final_third,49.0
passes_into_penalty_area,24.0
progressive_passes,60.0
carry_progressive_distance,2737.0
assisted_shots,20.0
fouled,23.0
pens_won,0.0
tackles,24.0
interceptions,7.0
blocks,18.0
tackles_won,18.0
dribble_tackles,7.0
dribbles_vs,26.0
pressures,374.0
pressure_regains,113.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,125.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
