position,RM
minutes,1419.0
passes_completed,570.0
passes,728.0
dribbles_completed,36.0
dribbles,56.0
passes_completed_short,327.0
passes_short,380.0
passes_completed_medium,202.0
passes_medium,254.0
passes_completed_long,38.0
passes_long,68.0
passes_total_distance,9117.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,127.0
passes_switches,22.0
crosses,78.0
corner_kicks,1.0
passes_intercepted,13.0
passes_blocked,44.0
dispossessed,24.0
goals,0.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,4.0
sca,48.0
gca,7.0
xg,0.6
crosses_into_penalty_area,23.0
passes_into_final_third,21.0
passes_into_penalty_area,30.0
progressive_passes,31.0
carry_progressive_distance,4037.0
assisted_shots,28.0
fouled,25.0
pens_won,0.0
tackles,15.0
interceptions,10.0
blocks,18.0
tackles_won,9.0
dribble_tackles,6.0
dribbles_vs,23.0
pressures,168.0
pressure_regains,51.0
clearances,12.0
errors,1.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,101.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
