position,WB
minutes,2835.0
passes_completed,1102.0
passes,1471.0
dribbles_completed,66.0
dribbles,111.0
passes_completed_short,626.0
passes_short,726.0
passes_completed_medium,390.0
passes_medium,513.0
passes_completed_long,77.0
passes_long,169.0
passes_total_distance,17564.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,241.0
passes_switches,50.0
crosses,173.0
corner_kicks,1.0
passes_intercepted,28.0
passes_blocked,88.0
dispossessed,61.0
goals,0.0
assists,8.0
pens_made,0.0
pens_att,0.0
shots_total,37.0
shots_on_target,5.0
sca,100.0
gca,13.0
xg,1.3
crosses_into_penalty_area,49.0
passes_into_final_third,40.0
passes_into_penalty_area,67.0
progressive_passes,70.0
carry_progressive_distance,9213.0
assisted_shots,55.0
fouled,63.0
pens_won,1.0
tackles,35.0
interceptions,15.0
blocks,46.0
tackles_won,21.0
dribble_tackles,18.0
dribbles_vs,48.0
pressures,294.0
pressure_regains,86.0
clearances,35.0
errors,2.0
aerials_won,6.0
aerials_lost,16.0
ball_recoveries,211.0
pens_conceded,0.0
fouls,31.0
cards_yellow_red,0.0
