position,LM
minutes,418.0
passes_completed,78.0
passes,117.0
dribbles_completed,6.0
dribbles,16.0
passes_completed_short,44.0
passes_short,59.0
passes_completed_medium,23.0
passes_medium,38.0
passes_completed_long,5.0
passes_long,8.0
passes_total_distance,1138.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,52.0
passes_switches,4.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,5.0
dispossessed,13.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,19.0
gca,1.0
xg,0.5
crosses_into_penalty_area,3.0
passes_into_final_third,2.0
passes_into_penalty_area,6.0
progressive_passes,6.0
carry_progressive_distance,451.0
assisted_shots,8.0
fouled,12.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,6.0
tackles_won,3.0
dribble_tackles,4.0
dribbles_vs,5.0
pressures,79.0
pressure_regains,15.0
clearances,5.0
errors,0.0
aerials_won,30.0
aerials_lost,26.0
ball_recoveries,21.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
