position,LW
minutes,361.0
passes_completed,74.0
passes,105.0
dribbles_completed,9.0
dribbles,16.0
passes_completed_short,39.0
passes_short,49.0
passes_completed_medium,28.0
passes_medium,38.0
passes_completed_long,4.0
passes_long,9.0
passes_total_distance,1146.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,34.0
passes_switches,4.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,5.0
dispossessed,10.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,10.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,2.0
progressive_passes,11.0
carry_progressive_distance,726.0
assisted_shots,4.0
fouled,6.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,1.0
tackles_won,4.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,117.0
pressure_regains,22.0
clearances,5.0
errors,0.0
aerials_won,3.0
aerials_lost,2.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
