position,AM
minutes,253.0
passes_completed,94.0
passes,130.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,31.0
passes_short,39.0
passes_completed_medium,40.0
passes_medium,51.0
passes_completed_long,23.0
passes_long,40.0
passes_total_distance,2253.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,17.0
passes_switches,16.0
crosses,6.0
corner_kicks,7.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,1.0
shots_total,7.0
shots_on_target,1.0
sca,11.0
gca,0.0
xg,1.0
crosses_into_penalty_area,1.0
passes_into_final_third,14.0
passes_into_penalty_area,3.0
progressive_passes,17.0
carry_progressive_distance,613.0
assisted_shots,7.0
fouled,7.0
pens_won,0.0
tackles,3.0
interceptions,0.0
blocks,3.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,44.0
pressure_regains,8.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,14.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
