position,FW
minutes,352.0
passes_completed,136.0
passes,184.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,83.0
passes_short,97.0
passes_completed_medium,38.0
passes_medium,47.0
passes_completed_long,11.0
passes_long,32.0
passes_total_distance,2076.0
passes_free_kicks,5.0
through_balls,1.0
passes_pressure,33.0
passes_switches,2.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,4.0
gca,0.0
xg,0.5
crosses_into_penalty_area,1.0
passes_into_final_third,11.0
passes_into_penalty_area,3.0
progressive_passes,10.0
carry_progressive_distance,308.0
assisted_shots,1.0
fouled,9.0
pens_won,0.0
tackles,5.0
interceptions,2.0
blocks,6.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,64.0
pressure_regains,18.0
clearances,3.0
errors,0.0
aerials_won,6.0
aerials_lost,5.0
ball_recoveries,44.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
