position,LM
minutes,522.0
passes_completed,209.0
passes,288.0
dribbles_completed,10.0
dribbles,16.0
passes_completed_short,110.0
passes_short,124.0
passes_completed_medium,73.0
passes_medium,103.0
passes_completed_long,23.0
passes_long,44.0
passes_total_distance,3536.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,47.0
passes_switches,8.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,12.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,10.0
gca,0.0
xg,0.5
crosses_into_penalty_area,5.0
passes_into_final_third,10.0
passes_into_penalty_area,10.0
progressive_passes,21.0
carry_progressive_distance,778.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,16.0
interceptions,5.0
blocks,15.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,11.0
pressures,145.0
pressure_regains,47.0
clearances,7.0
errors,0.0
aerials_won,6.0
aerials_lost,4.0
ball_recoveries,68.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
