position,DM
minutes,1459.0
passes_completed,527.0
passes,692.0
dribbles_completed,11.0
dribbles,17.0
passes_completed_short,142.0
passes_short,168.0
passes_completed_medium,264.0
passes_medium,305.0
passes_completed_long,116.0
passes_long,207.0
passes_total_distance,11970.0
passes_free_kicks,45.0
through_balls,3.0
passes_pressure,108.0
passes_switches,36.0
crosses,21.0
corner_kicks,51.0
passes_intercepted,10.0
passes_blocked,11.0
dispossessed,8.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,1.0
sca,33.0
gca,6.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,60.0
passes_into_penalty_area,8.0
progressive_passes,45.0
carry_progressive_distance,1223.0
assisted_shots,19.0
fouled,12.0
pens_won,0.0
tackles,20.0
interceptions,22.0
blocks,34.0
tackles_won,8.0
dribble_tackles,9.0
dribbles_vs,44.0
pressures,249.0
pressure_regains,55.0
clearances,39.0
errors,0.0
aerials_won,3.0
aerials_lost,9.0
ball_recoveries,177.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
