position,FW
minutes,555.0
passes_completed,115.0
passes,147.0
dribbles_completed,6.0
dribbles,8.0
passes_completed_short,74.0
passes_short,86.0
passes_completed_medium,37.0
passes_medium,43.0
passes_completed_long,2.0
passes_long,11.0
passes_total_distance,1529.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,22.0
passes_switches,3.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,5.0
dispossessed,17.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,8.0
sca,14.0
gca,1.0
xg,2.7
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,2.0
progressive_passes,5.0
carry_progressive_distance,288.0
assisted_shots,8.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,4.0
blocks,3.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,75.0
pressure_regains,15.0
clearances,3.0
errors,0.0
aerials_won,6.0
aerials_lost,21.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
