position,CM
minutes,317.0
passes_completed,117.0
passes,140.0
dribbles_completed,3.0
dribbles,7.0
passes_completed_short,61.0
passes_short,68.0
passes_completed_medium,52.0
passes_medium,61.0
passes_completed_long,3.0
passes_long,8.0
passes_total_distance,1794.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,11.0
passes_switches,1.0
crosses,0.0
corner_kicks,1.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,3.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,8.0
carry_progressive_distance,378.0
assisted_shots,0.0
fouled,5.0
pens_won,0.0
tackles,10.0
interceptions,3.0
blocks,8.0
tackles_won,7.0
dribble_tackles,5.0
dribbles_vs,10.0
pressures,78.0
pressure_regains,20.0
clearances,5.0
errors,1.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,28.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
