position,FW
minutes,2133.0
passes_completed,425.0
passes,563.0
dribbles_completed,29.0
dribbles,51.0
passes_completed_short,244.0
passes_short,305.0
passes_completed_medium,145.0
passes_medium,185.0
passes_completed_long,22.0
passes_long,33.0
passes_total_distance,6241.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,132.0
passes_switches,3.0
crosses,29.0
corner_kicks,0.0
passes_intercepted,15.0
passes_blocked,29.0
dispossessed,47.0
goals,5.0
assists,0.0
pens_made,1.0
pens_att,2.0
shots_total,51.0
shots_on_target,16.0
sca,61.0
gca,5.0
xg,6.599999999999998
crosses_into_penalty_area,3.0
passes_into_final_third,26.0
passes_into_penalty_area,14.0
progressive_passes,30.0
carry_progressive_distance,1592.0
assisted_shots,19.0
fouled,37.0
pens_won,0.0
tackles,11.0
interceptions,6.0
blocks,12.0
tackles_won,7.0
dribble_tackles,5.0
dribbles_vs,13.0
pressures,382.0
pressure_regains,63.0
clearances,2.0
errors,0.0
aerials_won,25.0
aerials_lost,34.0
ball_recoveries,107.0
pens_conceded,0.0
fouls,29.0
cards_yellow_red,0.0
