position,LM
minutes,166.0
passes_completed,93.0
passes,113.0
dribbles_completed,6.0
dribbles,8.0
passes_completed_short,42.0
passes_short,45.0
passes_completed_medium,30.0
passes_medium,36.0
passes_completed_long,18.0
passes_long,28.0
passes_total_distance,1831.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,17.0
passes_switches,6.0
crosses,1.0
corner_kicks,7.0
passes_intercepted,3.0
passes_blocked,1.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,7.0
gca,1.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,7.0
passes_into_penalty_area,4.0
progressive_passes,9.0
carry_progressive_distance,259.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,4.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,29.0
pressure_regains,10.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,1.0
ball_recoveries,17.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
