position,CM
minutes,318.0
passes_completed,188.0
passes,210.0
dribbles_completed,5.0
dribbles,6.0
passes_completed_short,81.0
passes_short,86.0
passes_completed_medium,81.0
passes_medium,88.0
passes_completed_long,23.0
passes_long,31.0
passes_total_distance,3458.0
passes_free_kicks,9.0
through_balls,0.0
passes_pressure,24.0
passes_switches,4.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,16.0
passes_into_penalty_area,0.0
progressive_passes,11.0
carry_progressive_distance,285.0
assisted_shots,1.0
fouled,7.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,4.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,11.0
pressures,97.0
pressure_regains,17.0
clearances,10.0
errors,0.0
aerials_won,2.0
aerials_lost,5.0
ball_recoveries,40.0
pens_conceded,1.0
fouls,8.0
cards_yellow_red,0.0
