position,RW
minutes,1283.0
passes_completed,404.0
passes,551.0
dribbles_completed,26.0
dribbles,51.0
passes_completed_short,192.0
passes_short,225.0
passes_completed_medium,149.0
passes_medium,188.0
passes_completed_long,52.0
passes_long,100.0
passes_total_distance,7111.0
passes_free_kicks,4.0
through_balls,6.0
passes_pressure,113.0
passes_switches,23.0
crosses,50.0
corner_kicks,23.0
passes_intercepted,14.0
passes_blocked,29.0
dispossessed,18.0
goals,3.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,40.0
shots_on_target,12.0
sca,66.0
gca,11.0
xg,3.2000000000000006
crosses_into_penalty_area,10.0
passes_into_final_third,27.0
passes_into_penalty_area,28.0
progressive_passes,58.0
carry_progressive_distance,2370.0
assisted_shots,31.0
fouled,27.0
pens_won,0.0
tackles,7.0
interceptions,14.0
blocks,12.0
tackles_won,5.0
dribble_tackles,4.0
dribbles_vs,19.0
pressures,215.0
pressure_regains,43.0
clearances,3.0
errors,0.0
aerials_won,5.0
aerials_lost,6.0
ball_recoveries,74.0
pens_conceded,1.0
fouls,8.0
cards_yellow_red,0.0
