position,FW
minutes,199.0
passes_completed,54.0
passes,84.0
dribbles_completed,6.0
dribbles,9.0
passes_completed_short,28.0
passes_short,36.0
passes_completed_medium,18.0
passes_medium,25.0
passes_completed_long,5.0
passes_long,14.0
passes_total_distance,851.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,12.0
passes_switches,5.0
crosses,11.0
corner_kicks,3.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,11.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,1.0
sca,12.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,1.0
passes_into_penalty_area,3.0
progressive_passes,3.0
carry_progressive_distance,394.0
assisted_shots,5.0
fouled,4.0
pens_won,0.0
tackles,6.0
interceptions,0.0
blocks,2.0
tackles_won,3.0
dribble_tackles,3.0
dribbles_vs,8.0
pressures,66.0
pressure_regains,9.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,8.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
