position,DM
minutes,494.0
passes_completed,257.0
passes,312.0
dribbles_completed,9.0
dribbles,11.0
passes_completed_short,104.0
passes_short,120.0
passes_completed_medium,122.0
passes_medium,139.0
passes_completed_long,29.0
passes_long,47.0
passes_total_distance,4959.0
passes_free_kicks,9.0
through_balls,2.0
passes_pressure,65.0
passes_switches,11.0
crosses,2.0
corner_kicks,6.0
passes_intercepted,10.0
passes_blocked,8.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,7.0
gca,0.0
xg,0.3
crosses_into_penalty_area,0.0
passes_into_final_third,21.0
passes_into_penalty_area,3.0
progressive_passes,23.0
carry_progressive_distance,481.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,18.0
interceptions,3.0
blocks,13.0
tackles_won,13.0
dribble_tackles,7.0
dribbles_vs,13.0
pressures,113.0
pressure_regains,34.0
clearances,19.0
errors,0.0
aerials_won,7.0
aerials_lost,15.0
ball_recoveries,62.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
