position,LM
minutes,74
passes_completed,26
passes,34
dribbles_completed,0
dribbles,1
passes_completed_short,10
passes_short,12
passes_completed_medium,11
passes_medium,13
passes_completed_long,5
passes_long,7
passes_total_distance,523
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,1
crosses,2
corner_kicks,2
passes_intercepted,0
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,1
gca,0
xg,0.1
crosses_into_penalty_area,1
passes_into_final_third,4
passes_into_penalty_area,2
progressive_passes,3
carry_progressive_distance,70
assisted_shots,1
fouled,0
pens_won,0
tackles,1
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,9
pressure_regains,5
clearances,0
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,3
pens_conceded,0
fouls,1
cards_yellow_red,0
