position,DM
minutes,1167.0
passes_completed,448.0
passes,560.0
dribbles_completed,10.0
dribbles,14.0
passes_completed_short,140.0
passes_short,161.0
passes_completed_medium,218.0
passes_medium,249.0
passes_completed_long,83.0
passes_long,139.0
passes_total_distance,9650.0
passes_free_kicks,27.0
through_balls,1.0
passes_pressure,84.0
passes_switches,29.0
crosses,14.0
corner_kicks,28.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,13.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,3.0
sca,34.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,33.0
passes_into_penalty_area,5.0
progressive_passes,44.0
carry_progressive_distance,1535.0
assisted_shots,17.0
fouled,24.0
pens_won,0.0
tackles,18.0
interceptions,14.0
blocks,26.0
tackles_won,13.0
dribble_tackles,4.0
dribbles_vs,17.0
pressures,240.0
pressure_regains,51.0
clearances,29.0
errors,1.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,116.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
