position,RM
minutes,315.0
passes_completed,74.0
passes,98.0
dribbles_completed,0.0
dribbles,1.0
passes_completed_short,23.0
passes_short,26.0
passes_completed_medium,38.0
passes_medium,45.0
passes_completed_long,13.0
passes_long,22.0
passes_total_distance,1536.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,7.0
passes_switches,2.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,2.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,3.0
sca,6.0
gca,0.0
xg,1.4
crosses_into_penalty_area,0.0
passes_into_final_third,8.0
passes_into_penalty_area,4.0
progressive_passes,12.0
carry_progressive_distance,236.0
assisted_shots,2.0
fouled,5.0
pens_won,0.0
tackles,10.0
interceptions,2.0
blocks,6.0
tackles_won,7.0
dribble_tackles,4.0
dribbles_vs,8.0
pressures,49.0
pressure_regains,13.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,23.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
