position,LM
minutes,67
passes_completed,23
passes,30
dribbles_completed,0
dribbles,0
passes_completed_short,12
passes_short,13
passes_completed_medium,10
passes_medium,13
passes_completed_long,0
passes_long,3
passes_total_distance,342
passes_free_kicks,1
through_balls,0
passes_pressure,4
passes_switches,0
crosses,3
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.1
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,66
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,10
pressure_regains,2
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
