position,FW
minutes,194.0
passes_completed,52.0
passes,71.0
dribbles_completed,1.0
dribbles,4.0
passes_completed_short,30.0
passes_short,39.0
passes_completed_medium,17.0
passes_medium,21.0
passes_completed_long,1.0
passes_long,3.0
passes_total_distance,692.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,17.0
passes_switches,1.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,210.0
assisted_shots,0.0
fouled,4.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,6.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,3.0
pressures,75.0
pressure_regains,18.0
clearances,0.0
errors,0.0
aerials_won,3.0
aerials_lost,5.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
