position,FW
minutes,2329.0
passes_completed,488.0
passes,683.0
dribbles_completed,21.0
dribbles,55.0
passes_completed_short,262.0
passes_short,320.0
passes_completed_medium,164.0
passes_medium,222.0
passes_completed_long,53.0
passes_long,90.0
passes_total_distance,8089.0
passes_free_kicks,12.0
through_balls,0.0
passes_pressure,155.0
passes_switches,29.0
crosses,27.0
corner_kicks,26.0
passes_intercepted,17.0
passes_blocked,42.0
dispossessed,42.0
goals,7.0
assists,2.0
pens_made,2.0
pens_att,2.0
shots_total,54.0
shots_on_target,15.0
sca,63.0
gca,5.0
xg,7.699999999999998
crosses_into_penalty_area,5.0
passes_into_final_third,19.0
passes_into_penalty_area,15.0
progressive_passes,30.0
carry_progressive_distance,1564.0
assisted_shots,28.0
fouled,46.0
pens_won,1.0
tackles,15.0
interceptions,5.0
blocks,29.0
tackles_won,9.0
dribble_tackles,2.0
dribbles_vs,16.0
pressures,335.0
pressure_regains,72.0
clearances,14.0
errors,0.0
aerials_won,51.0
aerials_lost,71.0
ball_recoveries,128.0
pens_conceded,0.0
fouls,48.0
cards_yellow_red,1.0
