position,RW
minutes,1375.0
passes_completed,417.0
passes,574.0
dribbles_completed,29.0
dribbles,57.0
passes_completed_short,202.0
passes_short,240.0
passes_completed_medium,151.0
passes_medium,191.0
passes_completed_long,53.0
passes_long,102.0
passes_total_distance,7303.0
passes_free_kicks,4.0
through_balls,6.0
passes_pressure,117.0
passes_switches,23.0
crosses,50.0
corner_kicks,23.0
passes_intercepted,17.0
passes_blocked,34.0
dispossessed,19.0
goals,3.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,42.0
shots_on_target,12.0
sca,67.0
gca,11.0
xg,3.2000000000000006
crosses_into_penalty_area,10.0
passes_into_final_third,27.0
passes_into_penalty_area,29.0
progressive_passes,59.0
carry_progressive_distance,2482.0
assisted_shots,31.0
fouled,28.0
pens_won,0.0
tackles,7.0
interceptions,15.0
blocks,12.0
tackles_won,5.0
dribble_tackles,4.0
dribbles_vs,20.0
pressures,230.0
pressure_regains,46.0
clearances,5.0
errors,0.0
aerials_won,6.0
aerials_lost,6.0
ball_recoveries,79.0
pens_conceded,1.0
fouls,9.0
cards_yellow_red,0.0
