position,CM
minutes,843.0
passes_completed,483.0
passes,569.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,204.0
passes_short,235.0
passes_completed_medium,201.0
passes_medium,235.0
passes_completed_long,74.0
passes_long,86.0
passes_total_distance,9204.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,93.0
passes_switches,16.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,8.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,3.0
sca,10.0
gca,0.0
xg,1.0
crosses_into_penalty_area,0.0
passes_into_final_third,58.0
passes_into_penalty_area,4.0
progressive_passes,52.0
carry_progressive_distance,883.0
assisted_shots,3.0
fouled,4.0
pens_won,0.0
tackles,17.0
interceptions,12.0
blocks,15.0
tackles_won,13.0
dribble_tackles,2.0
dribbles_vs,13.0
pressures,132.0
pressure_regains,26.0
clearances,7.0
errors,0.0
aerials_won,38.0
aerials_lost,14.0
ball_recoveries,106.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
