position,RB
minutes,935.0
passes_completed,548.0
passes,615.0
dribbles_completed,0.0
dribbles,2.0
passes_completed_short,211.0
passes_short,228.0
passes_completed_medium,277.0
passes_medium,294.0
passes_completed_long,58.0
passes_long,83.0
passes_total_distance,10342.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,71.0
passes_switches,8.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,12.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,2.0
gca,0.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,42.0
passes_into_penalty_area,0.0
progressive_passes,23.0
carry_progressive_distance,1597.0
assisted_shots,1.0
fouled,4.0
pens_won,0.0
tackles,14.0
interceptions,4.0
blocks,16.0
tackles_won,9.0
dribble_tackles,7.0
dribbles_vs,13.0
pressures,75.0
pressure_regains,26.0
clearances,26.0
errors,1.0
aerials_won,17.0
aerials_lost,18.0
ball_recoveries,90.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
