position,FW
minutes,609.0
passes_completed,120.0
passes,197.0
dribbles_completed,5.0
dribbles,9.0
passes_completed_short,58.0
passes_short,89.0
passes_completed_medium,43.0
passes_medium,63.0
passes_completed_long,9.0
passes_long,17.0
passes_total_distance,1823.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,56.0
passes_switches,5.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,12.0
dispossessed,13.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,3.0
sca,12.0
gca,0.0
xg,1.5000000000000002
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,4.0
progressive_passes,9.0
carry_progressive_distance,364.0
assisted_shots,6.0
fouled,10.0
pens_won,0.0
tackles,6.0
interceptions,1.0
blocks,10.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,8.0
pressures,88.0
pressure_regains,21.0
clearances,5.0
errors,0.0
aerials_won,32.0
aerials_lost,39.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
