position,DM
minutes,1709.0
passes_completed,927.0
passes,1140.0
dribbles_completed,37.0
dribbles,47.0
passes_completed_short,332.0
passes_short,370.0
passes_completed_medium,436.0
passes_medium,494.0
passes_completed_long,148.0
passes_long,251.0
passes_total_distance,18834.0
passes_free_kicks,60.0
through_balls,4.0
passes_pressure,200.0
passes_switches,59.0
crosses,11.0
corner_kicks,60.0
passes_intercepted,28.0
passes_blocked,13.0
dispossessed,18.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,5.0
sca,42.0
gca,8.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,84.0
passes_into_penalty_area,12.0
progressive_passes,93.0
carry_progressive_distance,2594.0
assisted_shots,25.0
fouled,35.0
pens_won,0.0
tackles,51.0
interceptions,40.0
blocks,35.0
tackles_won,36.0
dribble_tackles,17.0
dribbles_vs,48.0
pressures,433.0
pressure_regains,114.0
clearances,18.0
errors,0.0
aerials_won,18.0
aerials_lost,20.0
ball_recoveries,222.0
pens_conceded,1.0
fouls,22.0
cards_yellow_red,0.0
