position,CM
minutes,1231.0
passes_completed,1113.0
passes,1206.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,476.0
passes_short,498.0
passes_completed_medium,491.0
passes_medium,516.0
passes_completed_long,139.0
passes_long,171.0
passes_total_distance,20612.0
passes_free_kicks,25.0
through_balls,3.0
passes_pressure,149.0
passes_switches,32.0
crosses,10.0
corner_kicks,2.0
passes_intercepted,12.0
passes_blocked,8.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,1.0
sca,47.0
gca,5.0
xg,0.7
crosses_into_penalty_area,3.0
passes_into_final_third,113.0
passes_into_penalty_area,21.0
progressive_passes,73.0
carry_progressive_distance,2716.0
assisted_shots,21.0
fouled,23.0
pens_won,0.0
tackles,24.0
interceptions,18.0
blocks,20.0
tackles_won,16.0
dribble_tackles,7.0
dribbles_vs,32.0
pressures,314.0
pressure_regains,88.0
clearances,20.0
errors,0.0
aerials_won,4.0
aerials_lost,10.0
ball_recoveries,135.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
