position,DM
minutes,1141.0
passes_completed,736.0
passes,877.0
dribbles_completed,24.0
dribbles,34.0
passes_completed_short,314.0
passes_short,362.0
passes_completed_medium,315.0
passes_medium,360.0
passes_completed_long,94.0
passes_long,128.0
passes_total_distance,13525.0
passes_free_kicks,20.0
through_balls,1.0
passes_pressure,124.0
passes_switches,24.0
crosses,9.0
corner_kicks,4.0
passes_intercepted,19.0
passes_blocked,16.0
dispossessed,7.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,28.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,76.0
passes_into_penalty_area,12.0
progressive_passes,77.0
carry_progressive_distance,1769.0
assisted_shots,12.0
fouled,15.0
pens_won,0.0
tackles,35.0
interceptions,28.0
blocks,36.0
tackles_won,21.0
dribble_tackles,9.0
dribbles_vs,31.0
pressures,234.0
pressure_regains,59.0
clearances,14.0
errors,0.0
aerials_won,13.0
aerials_lost,10.0
ball_recoveries,176.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
