position,FW
minutes,2339.0
passes_completed,672.0
passes,805.0
dribbles_completed,41.0
dribbles,67.0
passes_completed_short,466.0
passes_short,519.0
passes_completed_medium,163.0
passes_medium,200.0
passes_completed_long,24.0
passes_long,46.0
passes_total_distance,8570.0
passes_free_kicks,0.0
through_balls,4.0
passes_pressure,176.0
passes_switches,6.0
crosses,13.0
corner_kicks,3.0
passes_intercepted,16.0
passes_blocked,20.0
dispossessed,52.0
goals,11.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,48.0
shots_on_target,22.0
sca,71.0
gca,10.0
xg,7.499999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,25.0
passes_into_penalty_area,23.0
progressive_passes,40.0
carry_progressive_distance,2139.0
assisted_shots,24.0
fouled,33.0
pens_won,2.0
tackles,36.0
interceptions,1.0
blocks,20.0
tackles_won,26.0
dribble_tackles,14.0
dribbles_vs,33.0
pressures,705.0
pressure_regains,165.0
clearances,8.0
errors,0.0
aerials_won,16.0
aerials_lost,24.0
ball_recoveries,147.0
pens_conceded,0.0
fouls,38.0
cards_yellow_red,0.0
