position,WB
minutes,1348.0
passes_completed,566.0
passes,829.0
dribbles_completed,11.0
dribbles,20.0
passes_completed_short,207.0
passes_short,250.0
passes_completed_medium,255.0
passes_medium,335.0
passes_completed_long,99.0
passes_long,218.0
passes_total_distance,11695.0
passes_free_kicks,13.0
through_balls,1.0
passes_pressure,118.0
passes_switches,23.0
crosses,49.0
corner_kicks,3.0
passes_intercepted,17.0
passes_blocked,33.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,18.0
gca,0.0
xg,0.0
crosses_into_penalty_area,10.0
passes_into_final_third,46.0
passes_into_penalty_area,21.0
progressive_passes,64.0
carry_progressive_distance,1853.0
assisted_shots,11.0
fouled,18.0
pens_won,0.0
tackles,39.0
interceptions,18.0
blocks,31.0
tackles_won,27.0
dribble_tackles,13.0
dribbles_vs,32.0
pressures,267.0
pressure_regains,76.0
clearances,34.0
errors,0.0
aerials_won,16.0
aerials_lost,10.0
ball_recoveries,131.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
