position,DM
minutes,2890.0
passes_completed,1560.0
passes,1878.0
dribbles_completed,53.0
dribbles,86.0
passes_completed_short,819.0
passes_short,908.0
passes_completed_medium,583.0
passes_medium,683.0
passes_completed_long,140.0
passes_long,223.0
passes_total_distance,25939.0
passes_free_kicks,33.0
through_balls,6.0
passes_pressure,318.0
passes_switches,58.0
crosses,76.0
corner_kicks,43.0
passes_intercepted,43.0
passes_blocked,56.0
dispossessed,37.0
goals,2.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,12.0
sca,80.0
gca,4.0
xg,1.6000000000000003
crosses_into_penalty_area,14.0
passes_into_final_third,137.0
passes_into_penalty_area,47.0
progressive_passes,147.0
carry_progressive_distance,4712.0
assisted_shots,37.0
fouled,41.0
pens_won,1.0
tackles,76.0
interceptions,22.0
blocks,56.0
tackles_won,55.0
dribble_tackles,29.0
dribbles_vs,64.0
pressures,584.0
pressure_regains,141.0
clearances,36.0
errors,0.0
aerials_won,14.0
aerials_lost,14.0
ball_recoveries,295.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
