position,AM
minutes,1031.0
passes_completed,342.0
passes,440.0
dribbles_completed,34.0
dribbles,57.0
passes_completed_short,205.0
passes_short,229.0
passes_completed_medium,96.0
passes_medium,124.0
passes_completed_long,31.0
passes_long,64.0
passes_total_distance,5230.0
passes_free_kicks,11.0
through_balls,2.0
passes_pressure,75.0
passes_switches,19.0
crosses,20.0
corner_kicks,25.0
passes_intercepted,8.0
passes_blocked,14.0
dispossessed,30.0
goals,6.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,14.0
sca,35.0
gca,7.0
xg,2.5000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,13.0
passes_into_penalty_area,14.0
progressive_passes,27.0
carry_progressive_distance,1532.0
assisted_shots,13.0
fouled,25.0
pens_won,0.0
tackles,13.0
interceptions,4.0
blocks,10.0
tackles_won,7.0
dribble_tackles,3.0
dribbles_vs,11.0
pressures,239.0
pressure_regains,53.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,12.0
ball_recoveries,54.0
pens_conceded,0.0
fouls,21.0
cards_yellow_red,0.0
