position,CB
minutes,2610.0
passes_completed,1008.0
passes,1261.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,296.0
passes_short,326.0
passes_completed_medium,532.0
passes_medium,615.0
passes_completed_long,179.0
passes_long,303.0
passes_total_distance,21908.0
passes_free_kicks,33.0
through_balls,1.0
passes_pressure,165.0
passes_switches,51.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,17.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,3.0
sca,10.0
gca,0.0
xg,1.2
crosses_into_penalty_area,1.0
passes_into_final_third,47.0
passes_into_penalty_area,4.0
progressive_passes,54.0
carry_progressive_distance,2353.0
assisted_shots,3.0
fouled,33.0
pens_won,0.0
tackles,65.0
interceptions,36.0
blocks,59.0
tackles_won,39.0
dribble_tackles,25.0
dribbles_vs,45.0
pressures,389.0
pressure_regains,114.0
clearances,174.0
errors,2.0
aerials_won,65.0
aerials_lost,40.0
ball_recoveries,270.0
pens_conceded,1.0
fouls,32.0
cards_yellow_red,1.0
