position,LM
minutes,90
passes_completed,66
passes,69
dribbles_completed,0
dribbles,2
passes_completed_short,41
passes_short,42
passes_completed_medium,23
passes_medium,23
passes_completed_long,2
passes_long,3
passes_total_distance,933
passes_free_kicks,0
through_balls,0
passes_pressure,15
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,3
carry_progressive_distance,131
assisted_shots,1
fouled,1
pens_won,0
tackles,4
interceptions,2
blocks,0
tackles_won,3
dribble_tackles,2
dribbles_vs,4
pressures,11
pressure_regains,3
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,1
cards_yellow_red,0
