position,RM
minutes,74
passes_completed,32
passes,40
dribbles_completed,0
dribbles,0
passes_completed_short,19
passes_short,23
passes_completed_medium,11
passes_medium,13
passes_completed_long,2
passes_long,3
passes_total_distance,493
passes_free_kicks,1
through_balls,0
passes_pressure,14
passes_switches,1
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,0
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,1
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,162
assisted_shots,0
fouled,0
pens_won,0
tackles,3
interceptions,3
blocks,0
tackles_won,3
dribble_tackles,1
dribbles_vs,4
pressures,18
pressure_regains,3
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
