position,RB
minutes,90
passes_completed,41
passes,52
dribbles_completed,2
dribbles,3
passes_completed_short,15
passes_short,18
passes_completed_medium,16
passes_medium,19
passes_completed_long,9
passes_long,14
passes_total_distance,852
passes_free_kicks,1
through_balls,0
passes_pressure,3
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,5
carry_progressive_distance,55
assisted_shots,0
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,1
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,15
pressure_regains,1
clearances,4
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,12
pens_conceded,0
fouls,2
cards_yellow_red,0
