position,LB
minutes,1706.0
passes_completed,958.0
passes,1183.0
dribbles_completed,15.0
dribbles,26.0
passes_completed_short,446.0
passes_short,485.0
passes_completed_medium,392.0
passes_medium,462.0
passes_completed_long,112.0
passes_long,201.0
passes_total_distance,16872.0
passes_free_kicks,24.0
through_balls,0.0
passes_pressure,180.0
passes_switches,20.0
crosses,50.0
corner_kicks,1.0
passes_intercepted,21.0
passes_blocked,37.0
dispossessed,14.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,22.0
gca,1.0
xg,0.2
crosses_into_penalty_area,9.0
passes_into_final_third,67.0
passes_into_penalty_area,13.0
progressive_passes,69.0
carry_progressive_distance,2716.0
assisted_shots,12.0
fouled,16.0
pens_won,0.0
tackles,36.0
interceptions,17.0
blocks,45.0
tackles_won,23.0
dribble_tackles,12.0
dribbles_vs,35.0
pressures,286.0
pressure_regains,82.0
clearances,54.0
errors,1.0
aerials_won,10.0
aerials_lost,17.0
ball_recoveries,172.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
