position,CM
minutes,892.0
passes_completed,403.0
passes,500.0
dribbles_completed,10.0
dribbles,13.0
passes_completed_short,146.0
passes_short,167.0
passes_completed_medium,179.0
passes_medium,209.0
passes_completed_long,72.0
passes_long,110.0
passes_total_distance,8232.0
passes_free_kicks,16.0
through_balls,0.0
passes_pressure,93.0
passes_switches,22.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,9.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,2.0
sca,13.0
gca,1.0
xg,0.2
crosses_into_penalty_area,2.0
passes_into_final_third,40.0
passes_into_penalty_area,4.0
progressive_passes,38.0
carry_progressive_distance,874.0
assisted_shots,5.0
fouled,8.0
pens_won,0.0
tackles,30.0
interceptions,18.0
blocks,18.0
tackles_won,24.0
dribble_tackles,10.0
dribbles_vs,24.0
pressures,261.0
pressure_regains,75.0
clearances,18.0
errors,1.0
aerials_won,4.0
aerials_lost,13.0
ball_recoveries,114.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
