position,LW
minutes,497.0
passes_completed,169.0
passes,207.0
dribbles_completed,16.0
dribbles,31.0
passes_completed_short,102.0
passes_short,116.0
passes_completed_medium,50.0
passes_medium,61.0
passes_completed_long,14.0
passes_long,21.0
passes_total_distance,2649.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,58.0
passes_switches,3.0
crosses,3.0
corner_kicks,5.0
passes_intercepted,5.0
passes_blocked,10.0
dispossessed,9.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,20.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,8.0
passes_into_penalty_area,6.0
progressive_passes,14.0
carry_progressive_distance,1015.0
assisted_shots,6.0
fouled,20.0
pens_won,1.0
tackles,6.0
interceptions,2.0
blocks,15.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,134.0
pressure_regains,35.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,6.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
