position,LW
minutes,2304.0
passes_completed,443.0
passes,537.0
dribbles_completed,80.0
dribbles,157.0
passes_completed_short,269.0
passes_short,304.0
passes_completed_medium,152.0
passes_medium,178.0
passes_completed_long,14.0
passes_long,22.0
passes_total_distance,6220.0
passes_free_kicks,3.0
through_balls,4.0
passes_pressure,135.0
passes_switches,3.0
crosses,16.0
corner_kicks,4.0
passes_intercepted,9.0
passes_blocked,28.0
dispossessed,56.0
goals,11.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,45.0
shots_on_target,20.0
sca,68.0
gca,12.0
xg,8.1
crosses_into_penalty_area,1.0
passes_into_final_third,30.0
passes_into_penalty_area,19.0
progressive_passes,50.0
carry_progressive_distance,5628.0
assisted_shots,20.0
fouled,33.0
pens_won,1.0
tackles,16.0
interceptions,14.0
blocks,11.0
tackles_won,10.0
dribble_tackles,3.0
dribbles_vs,15.0
pressures,440.0
pressure_regains,74.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,7.0
ball_recoveries,133.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
