position,RM
minutes,252.0
passes_completed,116.0
passes,146.0
dribbles_completed,7.0
dribbles,11.0
passes_completed_short,56.0
passes_short,67.0
passes_completed_medium,55.0
passes_medium,62.0
passes_completed_long,5.0
passes_long,14.0
passes_total_distance,1960.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,19.0
passes_switches,5.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,7.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,1.0
sca,10.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,3.0
progressive_passes,11.0
carry_progressive_distance,853.0
assisted_shots,3.0
fouled,5.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,4.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,30.0
pressure_regains,9.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,24.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
