position,CM
minutes,1736.0
passes_completed,658.0
passes,842.0
dribbles_completed,24.0
dribbles,32.0
passes_completed_short,330.0
passes_short,371.0
passes_completed_medium,253.0
passes_medium,297.0
passes_completed_long,64.0
passes_long,133.0
passes_total_distance,11199.0
passes_free_kicks,13.0
through_balls,0.0
passes_pressure,143.0
passes_switches,34.0
crosses,38.0
corner_kicks,2.0
passes_intercepted,11.0
passes_blocked,36.0
dispossessed,32.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,5.0
sca,30.0
gca,0.0
xg,0.6
crosses_into_penalty_area,11.0
passes_into_final_third,59.0
passes_into_penalty_area,19.0
progressive_passes,53.0
carry_progressive_distance,2169.0
assisted_shots,14.0
fouled,55.0
pens_won,0.0
tackles,43.0
interceptions,18.0
blocks,28.0
tackles_won,28.0
dribble_tackles,20.0
dribbles_vs,71.0
pressures,574.0
pressure_regains,134.0
clearances,25.0
errors,2.0
aerials_won,15.0
aerials_lost,27.0
ball_recoveries,177.0
pens_conceded,0.0
fouls,44.0
cards_yellow_red,0.0
