position,LB
minutes,90
passes_completed,25
passes,33
dribbles_completed,0
dribbles,0
passes_completed_short,9
passes_short,9
passes_completed_medium,8
passes_medium,12
passes_completed_long,8
passes_long,12
passes_total_distance,582
passes_free_kicks,2
through_balls,0
passes_pressure,3
passes_switches,3
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,1
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,3
gca,1
xg,0.0
crosses_into_penalty_area,2
passes_into_final_third,0
passes_into_penalty_area,2
progressive_passes,1
carry_progressive_distance,36
assisted_shots,2
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,4
pressure_regains,1
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,13
pens_conceded,0
fouls,1
cards_yellow_red,0
