position,RM
minutes,2650.0
passes_completed,1369.0
passes,1683.0
dribbles_completed,22.0
dribbles,40.0
passes_completed_short,676.0
passes_short,753.0
passes_completed_medium,517.0
passes_medium,613.0
passes_completed_long,153.0
passes_long,263.0
passes_total_distance,24258.0
passes_free_kicks,17.0
through_balls,11.0
passes_pressure,249.0
passes_switches,73.0
crosses,104.0
corner_kicks,82.0
passes_intercepted,30.0
passes_blocked,44.0
dispossessed,19.0
goals,3.0
assists,10.0
pens_made,0.0
pens_att,0.0
shots_total,59.0
shots_on_target,17.0
sca,123.0
gca,19.0
xg,5.299999999999998
crosses_into_penalty_area,23.0
passes_into_final_third,76.0
passes_into_penalty_area,55.0
progressive_passes,112.0
carry_progressive_distance,3495.0
assisted_shots,75.0
fouled,50.0
pens_won,0.0
tackles,35.0
interceptions,23.0
blocks,48.0
tackles_won,21.0
dribble_tackles,15.0
dribbles_vs,71.0
pressures,547.0
pressure_regains,124.0
clearances,6.0
errors,0.0
aerials_won,5.0
aerials_lost,26.0
ball_recoveries,209.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
