position,CM
minutes,785.0
passes_completed,396.0
passes,515.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,216.0
passes_short,255.0
passes_completed_medium,138.0
passes_medium,172.0
passes_completed_long,31.0
passes_long,61.0
passes_total_distance,6319.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,54.0
passes_switches,11.0
crosses,7.0
corner_kicks,13.0
passes_intercepted,11.0
passes_blocked,22.0
dispossessed,9.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,3.0
sca,18.0
gca,3.0
xg,0.6
crosses_into_penalty_area,1.0
passes_into_final_third,44.0
passes_into_penalty_area,13.0
progressive_passes,48.0
carry_progressive_distance,478.0
assisted_shots,10.0
fouled,9.0
pens_won,0.0
tackles,20.0
interceptions,6.0
blocks,19.0
tackles_won,12.0
dribble_tackles,9.0
dribbles_vs,32.0
pressures,145.0
pressure_regains,38.0
clearances,5.0
errors,0.0
aerials_won,4.0
aerials_lost,4.0
ball_recoveries,86.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
