position,WB
minutes,2226.0
passes_completed,696.0
passes,1095.0
dribbles_completed,9.0
dribbles,25.0
passes_completed_short,249.0
passes_short,301.0
passes_completed_medium,296.0
passes_medium,409.0
passes_completed_long,141.0
passes_long,327.0
passes_total_distance,14587.0
passes_free_kicks,11.0
through_balls,2.0
passes_pressure,139.0
passes_switches,53.0
crosses,139.0
corner_kicks,25.0
passes_intercepted,20.0
passes_blocked,75.0
dispossessed,12.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,23.0
shots_on_target,4.0
sca,75.0
gca,8.0
xg,0.6
crosses_into_penalty_area,46.0
passes_into_final_third,48.0
passes_into_penalty_area,54.0
progressive_passes,72.0
carry_progressive_distance,2247.0
assisted_shots,50.0
fouled,16.0
pens_won,0.0
tackles,29.0
interceptions,14.0
blocks,42.0
tackles_won,19.0
dribble_tackles,10.0
dribbles_vs,24.0
pressures,380.0
pressure_regains,95.0
clearances,57.0
errors,1.0
aerials_won,6.0
aerials_lost,4.0
ball_recoveries,170.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
