position,WB
minutes,1061.0
passes_completed,365.0
passes,558.0
dribbles_completed,39.0
dribbles,62.0
passes_completed_short,147.0
passes_short,164.0
passes_completed_medium,139.0
passes_medium,203.0
passes_completed_long,75.0
passes_long,168.0
passes_total_distance,7986.0
passes_free_kicks,27.0
through_balls,0.0
passes_pressure,73.0
passes_switches,49.0
crosses,85.0
corner_kicks,13.0
passes_intercepted,10.0
passes_blocked,18.0
dispossessed,18.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,24.0
shots_on_target,4.0
sca,29.0
gca,4.0
xg,0.9999999999999999
crosses_into_penalty_area,18.0
passes_into_final_third,32.0
passes_into_penalty_area,29.0
progressive_passes,60.0
carry_progressive_distance,2664.0
assisted_shots,18.0
fouled,22.0
pens_won,0.0
tackles,23.0
interceptions,8.0
blocks,20.0
tackles_won,14.0
dribble_tackles,5.0
dribbles_vs,14.0
pressures,148.0
pressure_regains,46.0
clearances,21.0
errors,0.0
aerials_won,2.0
aerials_lost,12.0
ball_recoveries,97.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
