position,DM
minutes,1866.0
passes_completed,795.0
passes,1022.0
dribbles_completed,42.0
dribbles,53.0
passes_completed_short,314.0
passes_short,362.0
passes_completed_medium,326.0
passes_medium,384.0
passes_completed_long,146.0
passes_long,241.0
passes_total_distance,16350.0
passes_free_kicks,61.0
through_balls,1.0
passes_pressure,187.0
passes_switches,48.0
crosses,16.0
corner_kicks,8.0
passes_intercepted,18.0
passes_blocked,27.0
dispossessed,18.0
goals,4.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,38.0
shots_on_target,10.0
sca,31.0
gca,4.0
xg,3.1
crosses_into_penalty_area,5.0
passes_into_final_third,91.0
passes_into_penalty_area,15.0
progressive_passes,92.0
carry_progressive_distance,3115.0
assisted_shots,11.0
fouled,11.0
pens_won,0.0
tackles,39.0
interceptions,22.0
blocks,31.0
tackles_won,28.0
dribble_tackles,8.0
dribbles_vs,40.0
pressures,339.0
pressure_regains,89.0
clearances,62.0
errors,1.0
aerials_won,17.0
aerials_lost,28.0
ball_recoveries,261.0
pens_conceded,1.0
fouls,26.0
cards_yellow_red,0.0
