position,FW,LM
minutes,90
passes_completed,26
passes,36
dribbles_completed,2
dribbles,3
passes_completed_short,11
passes_short,14
passes_completed_medium,10
passes_medium,12
passes_completed_long,4
passes_long,5
passes_total_distance,520
passes_free_kicks,1
through_balls,1
passes_pressure,6
passes_switches,1
crosses,3
corner_kicks,1
passes_intercepted,1
passes_blocked,4
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,5
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,2
passes_into_penalty_area,2
progressive_passes,2
carry_progressive_distance,235
assisted_shots,1
fouled,2
pens_won,0
tackles,2
interceptions,0
blocks,0
tackles_won,2
dribble_tackles,0
dribbles_vs,0
pressures,12
pressure_regains,1
clearances,1
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,4
pens_conceded,0
fouls,0
cards_yellow_red,0
