position,RW
minutes,225.0
passes_completed,94.0
passes,125.0
dribbles_completed,6.0
dribbles,10.0
passes_completed_short,63.0
passes_short,72.0
passes_completed_medium,27.0
passes_medium,38.0
passes_completed_long,3.0
passes_long,8.0
passes_total_distance,1271.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,44.0
passes_switches,1.0
crosses,11.0
corner_kicks,1.0
passes_intercepted,6.0
passes_blocked,6.0
dispossessed,9.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,12.0
gca,4.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,5.0
progressive_passes,13.0
carry_progressive_distance,476.0
assisted_shots,6.0
fouled,4.0
pens_won,0.0
tackles,4.0
interceptions,1.0
blocks,2.0
tackles_won,2.0
dribble_tackles,3.0
dribbles_vs,6.0
pressures,48.0
pressure_regains,13.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,1.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
