position,RW
minutes,121.0
passes_completed,29.0
passes,54.0
dribbles_completed,4.0
dribbles,9.0
passes_completed_short,11.0
passes_short,18.0
passes_completed_medium,15.0
passes_medium,22.0
passes_completed_long,2.0
passes_long,7.0
passes_total_distance,505.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,13.0
passes_switches,0.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,7.0
shots_on_target,4.0
sca,6.0
gca,2.0
xg,0.8
crosses_into_penalty_area,3.0
passes_into_final_third,2.0
passes_into_penalty_area,4.0
progressive_passes,4.0
carry_progressive_distance,265.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,3.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,26.0
pressure_regains,8.0
clearances,1.0
errors,0.0
aerials_won,4.0
aerials_lost,1.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
