position,LM
minutes,124.0
passes_completed,40.0
passes,51.0
dribbles_completed,2.0
dribbles,6.0
passes_completed_short,28.0
passes_short,30.0
passes_completed_medium,8.0
passes_medium,12.0
passes_completed_long,3.0
passes_long,5.0
passes_total_distance,549.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,21.0
passes_switches,1.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,3.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,1.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,2.0
progressive_passes,6.0
carry_progressive_distance,129.0
assisted_shots,1.0
fouled,1.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,1.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,20.0
pressure_regains,5.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,5.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
