position,LW
minutes,83
passes_completed,32
passes,39
dribbles_completed,5
dribbles,6
passes_completed_short,15
passes_short,16
passes_completed_medium,14
passes_medium,17
passes_completed_long,2
passes_long,5
passes_total_distance,569
passes_free_kicks,3
through_balls,0
passes_pressure,6
passes_switches,1
crosses,0
corner_kicks,3
passes_intercepted,1
passes_blocked,0
dispossessed,3
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,1
sca,4
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,169
assisted_shots,1
fouled,5
pens_won,0
tackles,1
interceptions,2
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,20
pressure_regains,9
clearances,0
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,6
pens_conceded,0
fouls,0
cards_yellow_red,0
