position,FW
minutes,83.0
passes_completed,22.0
passes,39.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,9.0
passes_short,13.0
passes_completed_medium,7.0
passes_medium,11.0
passes_completed_long,5.0
passes_long,10.0
passes_total_distance,430.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,13.0
passes_switches,3.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,5.0
gca,1.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,5.0
passes_into_penalty_area,3.0
progressive_passes,4.0
carry_progressive_distance,81.0
assisted_shots,4.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,0.0
blocks,4.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,30.0
pressure_regains,13.0
clearances,1.0
errors,0.0
aerials_won,6.0
aerials_lost,4.0
ball_recoveries,11.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
