position,RM
minutes,625.0
passes_completed,171.0
passes,234.0
dribbles_completed,12.0
dribbles,17.0
passes_completed_short,74.0
passes_short,83.0
passes_completed_medium,79.0
passes_medium,107.0
passes_completed_long,16.0
passes_long,31.0
passes_total_distance,3072.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,44.0
passes_switches,2.0
crosses,10.0
corner_kicks,1.0
passes_intercepted,6.0
passes_blocked,11.0
dispossessed,11.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,5.0
sca,20.0
gca,6.0
xg,2.4000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,14.0
passes_into_penalty_area,4.0
progressive_passes,18.0
carry_progressive_distance,797.0
assisted_shots,9.0
fouled,11.0
pens_won,0.0
tackles,12.0
interceptions,8.0
blocks,11.0
tackles_won,7.0
dribble_tackles,3.0
dribbles_vs,14.0
pressures,161.0
pressure_regains,49.0
clearances,9.0
errors,0.0
aerials_won,4.0
aerials_lost,7.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
