position,WB
minutes,27
passes_completed,14
passes,19
dribbles_completed,1
dribbles,1
passes_completed_short,3
passes_short,4
passes_completed_medium,7
passes_medium,8
passes_completed_long,4
passes_long,6
passes_total_distance,318
passes_free_kicks,1
through_balls,0
passes_pressure,2
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,2
sca,1
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,2
carry_progressive_distance,39
assisted_shots,0
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,2
pressures,4
pressure_regains,1
clearances,0
errors,0
aerials_won,2
aerials_lost,2
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
